Commit,Date,Author,Feature Files,Total Lines,Message
65a9c23,2009-10-15 20:29:02,Aslak Hellesøy,153,440,You want warnings? I'll give you warnings. You won't miss this - I promise.
f570b6b,2009-10-15 20:47:43,Aslak Hellesøy,153,440,Bump version in History.txt
54a3202,2009-10-17 16:19:37,Joseph Wilk,153,440,Refactor: Extract summary from console
a330a61,2009-10-17 20:44:54,Joseph Wilk,153,436,Show scenario and step summary in HTML formatter [#285 state:resolved]
2c2e9b7,2009-10-18 22:38:03,Aslak Hellesøy,153,440,Ast::Table can now be constructed with an Array of Hash.
6a217a8,2009-10-19 00:16:31,Aslak Hellesøy,153,440,Add encoding
e4e4866,2009-10-19 00:49:21,Aslak Hellesøy,154,552,Simplification
05252af,2009-10-19 01:00:51,Elliot Crosby-McCullough,153,440,"Move timings to the correct hooks.

Fixes bug where Usage formatter would time the step result rathe"
845bcc5,2009-10-19 01:04:30,Aslak Hellesøy,153,440,Attribution to Elliot Crosby-McCullough
9c93f7f,2009-10-19 01:09:20,Aslak Hellesøy,153,436,Merge
be93976,2009-10-19 01:14:45,Aslak Hellesøy,153,436,Merge branch 'master' into siaynoq/master
9dbf98a,2009-10-19 01:17:31,Aslak Hellesøy,153,436,Attribution
051af5f,2009-10-19 03:58:32,John Ferlito,153,436,Add support for rolling back transaction for all open database connections.
49d48c3,2009-10-19 09:25:24,Bryan Helmkamp,153,436,Allow the fixture transaction to be joined to avoid savepoint use
2dea147,2009-10-19 15:20:38,Aslak Hellesøy,153,436,Add ticket number
13f39d6,2009-10-19 15:30:20,Aslak Hellesøy,153,436,Merged Bryan's joinable transactions. Attributions.
b3a4d07,2009-10-19 15:31:20,Aslak Hellesøy,153,436,Resolve merge conflict
047c811,2009-10-19 19:48:34,Aslak Hellesøy,154,548,Added an example illustrating how to get screenshots in HTML reports (examples/watir). The #announce
4055cff,2009-10-20 00:38:34,Aslak Hellesøy,154,548,"""--format rerun"", with a Scenario Outline, kills cucumber [#492 state:resolved]"
3272139,2009-10-20 19:33:49,Aslak Hellesøy,154,548,Fixed incorrect rendering of step arguments with UTF8 characters
89d8533,2009-10-20 23:44:59,Aslak Hellesøy,154,548,Merge branch 'wire_protocol' of git://github.com/mattwynne/cucumber into wire_protocol
3582815,2009-10-21 06:30:27,Aslak Hellesøy,154,548,"Changed the response key from step_match to step_matches, not that it matters."
56805b2,2009-10-21 16:08:17,Aslak Hellesøy,154,548,Rename
c07e69e,2009-10-22 12:16:31,Matt Wynne,154,552,Added begin_scenario and end_scenario to the protocol
1e2f720,2009-10-22 12:38:00,Matt Wynne,154,548,Fix ticket #493 by raising a better error message when you try to use the JUnit formatter on a featu
1f9fbc5,2009-10-22 12:39:54,Matt Wynne,154,548,Update history
577fda1,2009-10-23 12:54:38,Matt Wynne,154,552,Merge branch 'master' into wire_protocol
7d709ca,2009-10-23 13:03:38,Matt Wynne,155,783,Stripped out logging code and generally spruced up ready for merging into master
11a9dd6,2009-10-24 20:01:44,Aslak Hellesøy,155,783,Merge branch 'wire_protocol' of git://github.com/mattwynne/cucumber into wire_protocol
e509de5,2009-10-24 20:14:06,Aslak Hellesøy,155,783,Words
0dd883d,2009-10-26 01:24:34,Joseph Wilk,155,517,Add support for ORing tags which are passed in with seperate --tag arguments. Make comma seperated t
19c2c57,2009-10-26 02:06:06,Joseph Wilk,154,556,merging with master
54c08e2,2009-10-26 02:21:59,Joseph Wilk,154,556,Use inject rather than reduce for older ruby versions.
33a18b3,2009-10-26 03:03:17,Matt Wynne,155,779,"Refactor wire protocol code to make the handling a bit more modular
Make the protocol specific about"
ef18280,2009-10-26 03:12:03,Matt Wynne,155,775,Remove redundant cruft
2393aa4,2009-10-26 03:16:37,Aslak Hellesøy,155,775,Merge branch 'wire_protocol' of git://github.com/mattwynne/cucumber into wire_protocol
b727181,2009-10-26 03:21:46,Aslak Hellesøy,155,775,Merge branch 'wire_protocol'
cd38f5b,2009-10-26 03:26:33,Matt Wynne,154,429,Make the wire protocol features more robust
535d615,2009-10-26 03:27:36,Matt Wynne,156,568,Merge branch 'master' into wire_protocol
f490012,2009-10-26 04:03:21,Matt Wynne,156,573,step_match -> step_matches to keep backward compatibility with Cuke4Nuke
5189556,2009-10-26 05:11:10,Aslak Hellesøy,155,787,Shouldn't have merged in the joinable transaction stuff
1ebbfa2,2009-10-26 05:13:45,Aslak Hellesøy,155,787,Update gemspec
e7de26f,2009-10-26 05:23:33,Aslak Hellesøy,155,787,Update gem dependencies
fbf93b9,2009-10-26 05:51:51,Thorbjørn Ravn Andersen,155,787,Better Danish example
6b7d7ad,2009-10-26 05:52:01,Aslak Hellesøy,155,787,Attribution and updated gemspec
9941802,2009-10-26 10:50:14,msassak,155,787,Noisy deprecation of Examples without colons re: Gherkin issue #30
7bc4c6c,2009-10-26 19:56:39,Aslak Hellesøy,155,787,"Added new #embed(file, mime_type) method to visitors and Ruby Worlds to make it easier to embed scre"
aad1627,2009-10-27 04:07:50,Joseph Wilk,155,787,Adding support for logical operations AND and OR for tags used with Before and After hooks
60d12e1,2009-10-28 03:12:30,Aslak Hellesøy,155,787,implement no snippets
63084fe,2009-10-28 05:27:27,Aslak Hellesøy,155,787,Fixed a small bug in the wire protocol that was only exposed when running with the pretty formatter 
0860127,2009-10-28 07:13:47,Aslak Hellesøy,155,787,Removed the C# example. Moved to Cuke4Nuke
fe22fa9,2009-10-28 07:15:29,Aslak Hellesøy,155,787,Removed java too. Cuke4Duke has grown up
044507c,2009-10-28 07:42:29,Aslak Hellesøy,155,787,IronRuby is smarter now
291940d,2009-10-28 07:51:40,Aslak Hellesøy,155,791,Merge branch 'master' into josephwilk/tag_logic
fe7c303,2009-10-28 08:19:39,Aslak Hellesøy,156,1017,No green cukes on gem install - no colors by default on Windows :-(
008bef7,2009-10-28 08:30:50,Aslak Hellesøy,155,791,Support legacy Rails
ef86c02,2009-10-28 08:37:57,Aslak Hellesøy,155,791,Update Spork dependency
58aa721,2009-10-28 21:51:52,Daniel Hofstetter,154,791,Avoid duplicate cucumber entries in database.yml
5bee9a7,2009-10-29 00:50:59,Mike Sassak,152,803,Closes #503
f73e403,2009-10-29 00:51:27,Mike Sassak,152,807,Merge commit 'aslakhellesoy/master' into 503_arity_mismatch
2584dc7,2009-10-29 02:43:21,Joseph Wilk,153,1033,Use port 54321 rather than 98989 to prevent errors on OS X Snowy [#502 state:resolved]
59dc94e,2009-10-30 03:16:11,Aslak Hellesøy,153,1033,Resolve merge conflict
830c426,2009-10-30 03:16:34,Aslak Hellesøy,153,1033,Merge branch 'master' of git://github.com/cakebaker/cucumber
a7bec00,2009-10-30 03:18:18,Aslak Hellesøy,153,1033,Attribution
ffe7190,2009-10-30 03:18:57,Aslak Hellesøy,153,1033,Merge branch '503_arity_mismatch' of git://github.com/msassak/cucumber
85c9130,2009-10-30 03:20:10,Aslak Hellesøy,155,791,RbStepDefinition#invoke calls #backtrace_line on self rather than @proc [#503 state:resolved]
75b37cc,2009-10-30 04:04:37,Aslak Hellesøy,153,1033,Remove as many warnings as we can by initialising @ivars to nil [#507 state:resolved]
9b842b3,2009-10-30 05:45:39,Gavin Hughes,153,1033,Make 'I' optional in all webrat steps.
82bd68c,2009-10-30 06:47:13,Aslak Hellesøy,153,1033,Better implementation of Bodaniel Janes' call many steps from step definitions
8aefd25,2009-10-31 05:48:08,Aslak Hellesøy,153,1033,Move common step definition helper methods into StepMother so they can be used by other backends (pr
52d3fe1,2009-10-31 05:49:04,Aslak Hellesøy,153,1033,Attribution to Jack Chen
9170452,2009-10-31 06:43:52,Aslak Hellesøy,153,1037,Support i18n for step multicall
ca5d20e,2009-11-02 21:40:36,Will Green,153,1037,Changed IronRuby platform detection to be what the IR team is suggesting
5e88a77,2009-11-02 21:41:51,Will Green,153,1037,"Add IronRuby detection to the ansi formatter, and use iron-term-ansicolor"
61ac77b,2009-11-03 03:19:08,Alex Rothenberg,153,1037,make generated cucumber.rake work with a vendored gem
1347886,2009-11-04 02:47:30,Jeremy Durham,154,1074,Added respond_to around Rails.configuration and updated History.txt
a34efd7,2009-11-04 04:18:08,Alex Rothenberg,154,1074,simplified loading of vendored cucumber gem
c231337,2009-11-04 05:14:19,Aslak Hellesøy,154,1074,Merge branch 'master' of git://github.com/hotgazpacho/cucumber
896d8a5,2009-11-04 05:15:07,Aslak Hellesøy,154,1074,Merge branch 'master' of git://github.com/gavinhughes/cucumber
9abe49f,2009-11-04 05:23:44,Aslak Hellesøy,154,1074,Attributions
abeaf62,2009-11-04 06:38:04,Aslak Hellesøy,154,1074,Merge branch 'master' of git://github.com/jeremydurham/cucumber
4772e92,2009-11-06 23:56:07,Mike Sassak,154,1074,Pretty printer hides tables when expanding scenario outlines
5ebe60d,2009-11-07 13:11:54,Adam Salter,154,1074,move fixtures setup and teardown to use ActiveSupport::Callbacks
28304c6,2009-11-07 19:36:36,Aslak Hellesøy,154,1074,Cucumber should use ActiveSupport::Callbacks for fixtures [#516 state:resolved]
47996ef,2009-11-08 11:10:43,Joe Van Dyk,154,1074,Define IRONRUBY correctly
1b99d1f,2009-11-08 14:18:53,Aslak Hellesøy,154,1074,Attribution
60170b8,2009-11-08 14:54:31,Aslak Hellesøy,154,1074,Added a guard that gives a better error message.
ebb32d5,2009-11-09 04:10:54,msassak,154,1070,Update expand feature
7ce9e53,2009-11-09 06:22:33,Aslak Hellesøy,154,1070,Merge branch '515_pretty_printer_expanding_too_much' of git://github.com/msassak/cucumber
6d88390,2009-11-09 06:24:39,Aslak Hellesøy,154,1070,Pretty printer fails when expanding scenario outlines with -x when the background includes a table [
6b7027d,2009-11-09 07:21:57,Aslak Hellesøy,154,1070,Remove all the Rails related code. It now lives in the cucumber-rails gem
f52470b,2009-11-10 00:40:34,Aslak Hellesøy,154,1070,Detect OS_X in a smarter way
cc3abba,2009-11-10 02:53:47,Joseph Wilk,154,1074,Ensure tags used with Before/After hooks always get parsed [#520 state:resolved]
3e80324,2009-11-10 02:54:49,Joseph Wilk,154,1074,Correct invalid hash
b729445,2009-11-10 02:56:01,Joseph Wilk,154,1070,Merge branch 'master' of git://github.com/aslakhellesoy/cucumber
7c63d2a,2009-11-10 08:50:19,deepj,154,1070,Proper language code for Czech
5af9401,2009-11-11 06:47:59,Aslak Hellesøy,154,1070,merge
d941f14,2009-11-11 06:49:22,Aslak Hellesøy,154,1070,Merge branch 'master' of git://github.com/josephwilk/cucumber
dfed586,2009-11-11 06:50:10,Aslak Hellesøy,154,1070,Merge branch 'master' of git://github.com/deepj/cucumber
bc08e92,2009-11-11 06:50:23,Aslak Hellesøy,154,1070,Merge branch 'master' into remove-rails
a66325a,2009-11-11 07:00:57,Aslak Hellesøy,154,1070,Attribution and fixed feature
23e74de,2009-11-11 07:01:51,Aslak Hellesøy,154,1070,merge
5bdcd09,2009-11-11 07:03:55,Aslak Hellesøy,154,1074,Fix feature
dd27c26,2009-11-11 07:04:11,Aslak Hellesøy,154,1074,Merge branch 'master' into remove-rails
d98b825,2009-11-11 07:46:47,Aslak Hellesøy,154,1070,sleep longer on RCR
7c5c704,2009-11-11 19:17:12,Aslak Hellesøy,154,1070,Small tweak (a little ugly) that is needed to make tags work with cuke4duke
d613dc5,2009-11-12 02:07:22,Joseph Wilk,154,1070,Refactor: Better variable names
267f852,2009-11-12 02:08:07,Joseph Wilk,154,1070,push Before/After tag parsing into language support so it gets processed for all languages.
69f2ef0,2009-11-12 02:45:47,Joseph Wilk,154,1070,Refactor: Better variable names
c3af182,2009-11-12 02:46:20,Joseph Wilk,154,1070,generate treetop grammar
f075b0e,2009-11-12 08:16:13,Aslak Hellesøy,154,1098,Added tag_name_lists attribute to avoid overwriting the bad one.
e1f1ab2,2009-11-13 06:57:30,Aslak Hellesøy,154,1106,Added some more help in snippets
24ee5a0,2009-11-13 17:32:52,Aslak Hellesøy,154,1106,Version bump to 0.4.4
0aa6717,2009-11-13 17:36:55,Aslak Hellesøy,154,1106,Short release blurb
0d2de9d,2009-11-13 17:37:00,Aslak Hellesøy,154,1106,Regenerated gemspec for version 0.4.4
466d162,2009-11-14 00:22:40,Aslak Hellesøy,154,1106,Post release
82567e8,2009-11-14 22:11:56,Aslak Hellesøy,154,1106,Deprecated --language
20400cf,2009-11-15 05:03:19,Aslak Hellesøy,154,1106,Let the formatters decide how to deal with IO
b066f9a,2009-11-16 16:26:36,ZhangJinzhu,154,1106,"Webrat step ""Then I should be on"" should use request_uri instead of path for missing query string pa"
2b2006e,2009-11-16 21:56:51,ghnatiuk,154,1106,< replaces space_after_keyword: false.  ugly treetop hack
9bdfd03,2009-11-16 22:03:22,ghnatiuk,154,1106,missed one
26a44f5,2009-11-16 22:53:39,ghnatiuk,154,1106,replace | with / for tt or
3b219af,2009-11-16 23:14:54,Aslak Hellesøy,154,1106,Fix typo. Thanks plaes :-)
8df2398,2009-11-17 02:06:45,Aslak Hellesøy,154,1106,Added Caliper config to ignore files
cc21b99,2009-11-17 02:12:59,ghnatiuk,154,1106,move mapping into natural language
b486211,2009-11-17 03:10:15,ghnatiuk,154,1106,"a little cleaner, but still very ugly"
006735b,2009-11-17 04:07:20,Aslak Hellesøy,154,1106,resolve merge error
500e5cb,2009-11-17 04:09:42,Aslak Hellesøy,154,1106,Merge with master
2d6f93e,2009-11-17 09:25:14,ZhangJinzhu,154,1106,fix undefined method 'request_uri' error if current_url is relative url
6474460,2009-11-17 23:44:57,ghnatiuk,154,1106,working.  need to move things back now that I get it
88b2317,2009-11-18 00:03:13,ghnatiuk,154,1114,natural language handling tt formatting like before
85160cd,2009-11-18 00:05:34,ghnatiuk,154,1110,add colon to lt feature
a0afe34,2009-11-18 00:22:59,ghnatiuk,154,1110,avoid escaping quotes with \
d6e6155,2009-11-18 00:27:11,ghnatiuk,154,1110,Merge branch 'master' into deprecate_space_after_keyword
8131d1d,2009-11-18 00:58:18,ghnatiuk,154,1110,Lowercase scenario outline for French
e6b7d96,2009-11-18 01:00:57,ghnatiuk,154,1110,Etant -> Etant donné
d97bf21,2009-11-18 02:10:14,ghnatiuk,155,1085,Updating history.  [#525 state:resolved]
5d45e21,2009-11-18 07:46:56,ghnatiuk,155,1085,Blargh.  Need to learn French
b0ba7af,2009-11-19 05:11:25,Aslak Hellesøy,155,1081,"Made keywords more accessible for external code generation, like the pygments gherkin lexer and the "
5f6a46a,2009-11-19 23:09:08,Rob Aldred,155,1081,rebuilt html encoder without buffering and javascript and visual enhancements from TextmateFormatter
465a0e6,2009-11-19 23:41:00,Aslak Hellesøy,155,1081,"The HTML formatter produces a much nicer report, with TextMate link integration. - Credit Rob Aldred"
1ec92a7,2009-11-19 23:54:46,Rob Aldred,155,1077,"* updated a.html for tests, not sure how to make tests pass because output does not always complete "
bb90df7,2009-11-19 23:56:48,Aslak Hellesøy,155,1081,Enough of RCR failing
d05ad57,2009-11-20 00:01:30,Aslak Hellesøy,155,1081,Better cucumber.yml
eb42f45,2009-11-21 03:21:14,aslakhellesoy,155,1081,Fix incorrect instructions
f5ac0e2,2009-11-21 03:45:50,Aslak Hellesøy,155,1081,Only link to TextMate if we're actually running in TextMate
3c2202a,2009-11-21 03:46:31,Aslak Hellesøy,155,1084,Merge branch 'master' of github.com:aslakhellesoy/cucumber
fced6c3,2009-11-21 04:16:03,Aslak Hellesøy,155,1084,Trying once again to make RCR pass
a208f88,2009-11-24 23:01:53,Aslak Hellesøy,155,1084,Change some legacy features so Gherkin can parse them
4ea6782,2009-11-24 23:22:05,Aslak Hellesøy,155,1081,Just fixing some Lithuanian and Bulgarian spelling misteaks
68f6037,2009-11-25 03:28:49,Aslak Hellesøy,155,1081,Merge with master
18133b1,2009-11-25 04:38:20,Aslak Hellesøy,155,1081,Explain why config.cache_classes is best left at false
0437731,2009-11-25 06:25:03,Aslak Hellesøy,155,1080,Added * as a synonym for Given/When/Then/And/But (for all i18n languages) [#462 state:resolved]
25d0a25,2009-11-29 06:21:59,Felix Flores,155,1080,"Added mime-type parameter to ""attach file"" webrat_step.rb. This will allow support for validates_att"
dc156a3,2009-11-29 10:14:16,Jeremy Durham,155,1080,Don't include ActiveSupport::Testing::SetupAndTeardown if it's not defined (< Rails 2.1.0)
ac01610,2009-11-29 10:26:18,Jeremy Durham,155,1080,Updated history
42cb6f2,2009-11-30 23:13:37,Matt Wynne,155,1076,Tidy up wire protocol feature a little for readability
8a4cebf,2009-11-30 23:14:14,Matt Wynne,155,1076,gitnigore those files TextMate writes when working on a foreign file system
07ce903,2009-12-01 01:21:35,Matt Wynne,155,1076,Better reporting of exceptions via wire
1090e3d,2009-12-01 01:28:08,Matt Wynne,155,1076,Add backtrace to wire protocol
fb3bbfe,2009-12-01 01:38:18,Matt Wynne,155,1076,Add a hack to display backtrace on wire exceptions too
789b6f3,2009-12-01 06:02:26,Aslak Hellesøy,155,1080,Cucumber loves Tcl
910720d,2009-12-01 06:24:31,aslakhellesoy,155,1080,Fix incorrect gem install command
9fd5eda,2009-12-02 16:25:03,Rob Aldred,155,1080,"* modified sass to generate the new styling for html output
 * fixed small html output error in html"
ba88e93,2009-12-02 16:35:40,Rob Aldred,155,1080,* added test for main container output error
08366e4,2009-12-02 18:53:50,Rob Holland,155,1098,Allow optional step arguments to play happily with transforms.
d923518,2009-12-03 03:32:51,Aslak Hellesøy,155,1080,Upgrade Nokogiri
d0d3550,2009-12-03 08:13:09,Matt Wynne,155,1076,Make wire step defs translate table objects into a raw array to pass over the wire
2d43338,2009-12-04 23:18:58,Corey Donohoe & Simon Rozet,156,1080,Regex escape the path when filtering the backtrace
b4aa587,2009-12-06 15:10:16,Aslak Hellesøy,156,1080,Use rerun in profile
578ee9b,2009-12-06 15:10:49,Aslak Hellesøy,156,1080,Explain to people that they don't have to do massive edits to env.rb
f6acd55,2009-12-06 15:11:56,Aslak Hellesøy,156,1080,Fix .gitignore
59b51c8,2009-12-06 15:12:51,Aslak Hellesøy,156,1080,Experiment with a Nokogiri tableish method
de081ae,2009-12-06 15:25:16,Aslak Hellesøy,156,1080,Merge branch 'master' of git://github.com/felixflores/cucumber
d56abec,2009-12-06 15:27:02,Aslak Hellesøy,155,1098,Merge branch 'master' of git://github.com/robholland/cucumber
934212f,2009-12-06 15:43:17,Aslak Hellesøy,156,1098,Merge branch 'master' of git://github.com/jeremydurham/cucumber
3923eec,2009-12-06 15:47:13,Aslak Hellesøy,156,1098,Merge branch 'master' of git://github.com/raldred/cucumber
44204cf,2009-12-06 15:48:16,Aslak Hellesøy,156,1098,Merge branch 'master' of git://github.com/benburkert/cucumber
81e16b9,2009-12-06 15:49:30,Aslak Hellesøy,156,1098,Attributions
03fe540,2009-12-06 15:50:58,Aslak Hellesøy,156,1098,Attributions
3d14cf5,2009-12-06 16:10:32,Aslak Hellesøy,156,1094,Update HTML
39f33b3,2009-12-06 20:24:24,Aslak Hellesøy,156,1080,New tableish helper based on Nokogiri
